ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
512885;2636;BEŽIGRAD;LJUBLJANA;3626;338;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;15,6;;;;1996;1242003 - Pokrito parkirišče;klet;;15,6;15,6; garažni parkirni prostor;15,6;;;
512912;1095;VITANJE;VITANJE;266;2;;VITANJE;DOLIŠKA CESTA;24;A;;15;1;;;;23;;;;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;;270;270; bivalni prostor;;;;
476445;694;ROGOZA;HOČE-SLIVNICA;970;3;;Rogoza;Rogoška cesta;61;;3;2;0;;;;29,6;;;;2005;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;29,6;25; bivalni prostor | klet;;;;
509136;1730;MOSTE;LJUBLJANA;4241;4;;;;;;4;7;0;2;;;18;;;;1862;1220301 - Poslovni prostori;pritličje;;18;18; poslovni prostor;;;;
483278;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
486106;1738;DRAVLJE;LJUBLJANA;1394;131;;LJUBLJANA;CELOVŠKA CESTA;264;;131;2;1;;;;17;;;;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17;17; bivalni prostor;17;;;
504723;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;561;B1;LJUBLJANA;BARJANSKA CESTA;54;;561;5;0;2;;;107,85;;;;2005;1220301 - Poslovni prostori;pritličje;;433,3;433,3; poslovni prostor;107,85;;;
497700;2169;KRANJSKA GORA;KRANJSKA GORA;1332;19;;KRANJSKA GORA;VITRANŠKA ULICA;11;A;19;12;1;;;;36,1;;;;2006;2 - Stanovanje;klet;;36,1;31,8; bivalni prostor | odprta terasa, balkon, loža;31,8;;;
497916;1770;KAŠELJ;LJUBLJANA;3222;3;;;;;;3;11;0;;;;2627,3;;;;1850;17 - Del stavbe za industrijsko rabo;pritličje;;4730,5;4730,5; proizvodni in skladiščni prostor;2627,3;;;
501004;1738;DRAVLJE;LJUBLJANA;2601;1;;LJUBLJANA;CESTA LJUBLJANSKE BRIGADE;25;;;5;0;2;;;517;;;;1990;21 - Skladišče;pritličje;;3146,4;3146,4; proizvodni in skladiščni prostor;517;;;
509123;2100;KRANJ;KRANJ;778;12;;KRANJ;GLAVNI TRG;18;;3;2;0;;;;80,8;;;;1750;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;;80,8;78,1; bivalni prostor | klet;;;;
484120;2490;POSTOJNA;POSTOJNA;2205;1;;POSTOJNA;TRŽAŠKA CESTA;60;D;;11;0;;;;35,04;;;;2005;1251001 - Industrijski del stavbe;pritličje;;409,8;409,8; proizvodni in skladiščni prostor;35,04;;;
484645;1723;VIČ;LJUBLJANA;9641;7;5684;LJUBLJANA;VIŠKA CESTA;21;;7;2;0;;;;49,65;;;;2008;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;53,9;44,5; bivalni prostor | klet | zaprta terasa, balkon, loža;;;;
485509;2357;IDRIJA MESTO;IDRIJA;603;11;;IDRIJA;MESTNI TRG;11;;11;5;1;3;;;19,1;;;;1900;1220301 - Poslovni prostori;nadstropje;;19,1;19,1; poslovni prostor;19,1;;;
500696;1077;CELJE;CELJE;1367;18;;CELJE;GLAVNI TRG;17;;18;2;0;;;;100,62;;;;1306;2 - Stanovanje;nadstropje;;97,1;78,7; bivalni prostor;;;;
504704;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;657;;;;;;;3;0;;;;12,4;;;;2005;15 - Garaža;klet;;12,4;12,4; garaža;12,4;;;
480052;1730;MOSTE;LJUBLJANA;1529;79;;LJUBLJANA;ZALOŠKA CESTA;78;A;70;2;1;;;;21,1;;;;1968;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;21,1;19,5; bivalni prostor | klet;19,5;;;
500412;1075;OSTROŽNO;CELJE;1925;7;1 SOBNO;CELJE;GORIŠKA ULICA;1;;7;2;0;;;;39,68;;;;1975;2 - Stanovanje;pritličje;;40,6;38,7; bivalni prostor | klet;;0;;
479685;2122;HUJE;KRANJ;40;18;9001384;KRANJ;CESTA 1. MAJA;61;;18;2;0;;;;39,57;;;;1974;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;41,4;35,5; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;57;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
492439;2455;SEŽANA;SEŽANA;1470;1;;;;;;;11;1;;;;2363,1;;;;2001;10 - Trgovski del stavbe;pritličje;;2363,1;1684,9; lokal, prodajalna;2363,1;;;
500750;1696;RUDNIK;LJUBLJANA;2653;125;B2-12;Ljubljana;Ukmarjeva ulica;4;;125;5;1;3;;;10;;;;2007;1220301 - Poslovni prostori;pritličje;;95,5;95,5; poslovni prostor;;;;
476310;1961;TRZIN;TRZIN;1542;40;N34;TRZIN;BLATNICA;1; ;40;5;1;3;;;41,3;;;;1995;1220301 - Poslovni prostori;nadstropje;;41,3;41,3; poslovni prostor;41,3;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;243;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
508269;1590;KOČEVSKA REKA;KOČEVJE;143;1;;KOČEVSKA REKA;KOČEVSKA REKA;10;;;1;1;;;;30,36;;;;1930;1 - Stanovanje v enostanovanjski stavbi;pritličje;;61;58,9; bivalni prostor | odprta terasa, balkon, loža;30,36;;;
485216;2015;GORENJI LOGATEC;LOGATEC;429;7;;LOGATEC;TABOR;29;;7;2;1;;;;34,1;;;;1800;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;34,1;32,7; bivalni prostor | klet;32,7;;;
500580;2682;BRDO;LJUBLJANA;693;22;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;klet;;12,5;12,5; garaža;;;;
480185;678;SPODNJE RADVANJE;MARIBOR;2907;2;4 c;MARIBOR;TRŽAŠKA CESTA;40;;2;5;0;3;;;;;;;2008;1220301 - Poslovni prostori;nadstropje;;329,5;329,5; poslovni prostor;20;;;
500746;1379;SEVNICA;SEVNICA;1122;2;;SEVNICA;NASELJE HEROJA MAROKA;18;;2;2;1;;;;23,5;;;;1920;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;113,9;72,6; bivalni prostor | klet;23,5;;;
512673;1725;AJDOVŠČINA;LJUBLJANA;597;30;9;LJUBLJANA;SLOVENSKA CESTA;56;;21;5;1;3;;;25,03;;;;1965;1220301 - Poslovni prostori;nadstropje;;396,1;396,1; poslovni prostor;25,03;;;
479767;186;MELE;;8;1;;;;;;;11;1;;;;70;;;;1978;1251001 - Industrijski del stavbe;pritličje;;1835;1835; proizvodni in skladiščni prostor;70;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;394;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,5;;;;1996;1242003 - Pokrito parkirišče;klet;;12,5;12,5; garažni parkirni prostor;12,5;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;367;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
483947;338;SREDIŠČE;SREDIŠČE OB DRAVI;551;1;SILOS;;;;;;13;0;;;;62,8;;;;1976;1252006 - Silos za poljske pridelke - razsuti tovor;pritličje;;62,8;62,8; proizvodni in skladiščni prostor;;;;
517539;2636;BEŽIGRAD;LJUBLJANA;1669;1;;;;;;;5;0;3;;;71,18;;;;1960;9 - Poslovni del stavbe;nadstropje;;88,5;87,5; poslovni prostor;71,18;;;
485096;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;577;6880;LJUBLJANA;RAKUŠEVA ULICA;10;;608;2;0;;;;68,01;;;;2009;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;71,5;60,5; bivalni prostor | odprta terasa, balkon, loža;;;;
485542;2636;BEŽIGRAD;LJUBLJANA;2780;721;15-071-171;LJUBLJANA;DUNAJSKA CESTA;50;;960;8;0;1;;;15;;;;1974;1230104 - Prodajalna;pritličje;;1320,9;0; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;;;
484453;1321;LESKOVEC;KRŠKO;2006;9;9003383;KRŠKO;LESKOVŠKA CESTA;33;;9;2;0;;;;56,66;;;;2010;1122201 - Oskrbovano stanovanje;pritličje;1;69,8;47,4; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
517741;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
489136;2636;BEŽIGRAD;LJUBLJANA;7937;757;;;;;;;3;0;;;;11,7;;;;1996;1242003 - Pokrito parkirišče;;;11,7;11,7; garažni parkirni prostor;11,7;;;
516964;1077;CELJE;CELJE;1732;41;;CELJE;MALGAJEVA ULICA;2;A;41;2;1;;;;76,2;;;;1972;2 - Stanovanje;nadstropje;;73;73; bivalni prostor | klet | odprta terasa, balkon, loža;73;;;
495072;2636;BEŽIGRAD;LJUBLJANA;2780;721;15-071-031;LJUBLJANA;DUNAJSKA CESTA;50;;960;8;0;1;;;8,5;;;;1974;10 - Trgovski del stavbe;pritličje;;1320,9;0; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;0;;
484061;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;3487;1;;SLOVENSKA BISTRICA;RIMSKA ULICA;12;;1;6;0;2;;;48,42;;;;2010;1251001 - Industrijski del stavbe;pritličje;;290,8;290,8; proizvodni in skladiščni prostor;48,42;;;
496241;2631;PORTOROŽ;PIRAN;2531;2;;PORTOROŽ;OBALA;55;;2;5;0;3;;;44,64;;;;1979;1220301 - Poslovni prostori;pritličje;;5437,5;4895; poslovni prostor;;;;
479969;1723;VIČ;LJUBLJANA;3093;2;;LJUBLJANA;CESTA DOLOMITSKEGA ODREDA;10;C;;5;1;2;;;56;;;;1920;1252002 - Skladišča;pritličje;;1540;1540; proizvodni in skladiščni prostor;;;;
483880;186;MELE;;76;1;;;;;;;11;1;;;;270;;;;1978;1251001 - Industrijski del stavbe;pritličje;;2791,5;2791,5; proizvodni in skladiščni prostor;270;;;
484300;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1054;79;4543;;;;;79;4;0;;;;5,94;;;;2002;1242003 - Pokrito parkirišče;klet;;11,9;11,9; garažni parkirni prostor;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;254;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;74;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
480017;2100;KRANJ;KRANJ;1211;5;5;;;;;5;3;0;;;;12,4;;;;1986;1242003 - Pokrito parkirišče;klet;;12,5;12,5; garažni parkirni prostor;12,4;;;
484010;1541;LOKA;ČRNOMELJ;18;4;;ČRNOMELJ;GRAJSKA CESTA;3;;2;2;0;;;;37,57;;;;1950;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;41,8;34,6; bivalni prostor | klet;34,65;;;
477265;1456;NOVO MESTO;NOVO MESTO;796;3;;Novo mesto;Glavni trg;2;;3;8;0;2;;;40,12;;;;1800;1230104 - Prodajalna;pritličje;;45,2;45,2; lokal, prodajalna;;;;
500579;2682;BRDO;LJUBLJANA;673;383;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
508320;1737;TABOR;LJUBLJANA;230;67;;LJUBLJANA;TRDINOVA ULICA;9;;67;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
485553;2636;BEŽIGRAD;LJUBLJANA;2780;721;15-071-093;LJUBLJANA;DUNAJSKA CESTA;50;;960;14;0;;;;24;;;;1974;1230104 - Prodajalna;pritličje;;1320,9;0; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;;;;
496700;2636;BEŽIGRAD;LJUBLJANA;3154;296;;LJUBLJANA;VURNIKOVA ULICA;2;;;5;1;3;;;10;;;;1991;37 - Skupni komunikacijski prostor;;;29,6;0; skupni komunikacijski prostor;8;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;448;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,3;;;;1996;1242003 - Pokrito parkirišče;klet;;12,3;12,3; garažni parkirni prostor;12,3;;;
517414;1751;TACEN;LJUBLJANA;336;2;P1 P2;;;;;;16;0;;;;75;;;;1949;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;;;238;238; bivalni prostor;;;;
489269;1820;GORENJA VAS;IVANČNA GORICA;77;2;;IVANČNA GORICA;PLOŠČAD OSVOBODILNE FRONTE;1;;2;8;0;2;;;117;;;;1960;1230104 - Prodajalna;pritličje;;117;117; lokal, prodajalna;;;;
495081;1074;SPODNJA HUDINJA;CELJE;2377;1;;CELJE;DOBOJSKA ULICA;1; ;;1;1;;;;45;;;;1966;1 - Stanovanje v enostanovanjski stavbi;pritličje;;302;127; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža;45;;;
517074;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
489524;1727;POLJANSKO PREDMESTJE;LJUBLJANA;29;9;;Ljubljana;Poljanski nasip;60;;9;2;0;;;;39,06;;;;1800;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;39,5;39,5; bivalni prostor;;;;
484564;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;36;6604;LJUBLJANA;RAKUŠEVA ULICA;34;;60;2;0;;;;58,94;;;;2009;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;91,9;59,8; bivalni prostor | odprta terasa, balkon, loža;;;;
492447;2304;NOVA GORICA;NOVA GORICA;242;13;;Nova Gorica;Cankarjeva ulica;15;;13;2;0;;;;45,97;;;;1975;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;49,7;42; bivalni prostor | klet | zaprta terasa, balkon, loža;;;;
496399;1787;MALI VRH;;244;1;;;;;;;10;1;;;;144;;;;1992;33 - Klet;pritličje;;144;144; klet;144;;;
497127;1727;POLJANSKO PREDMESTJE;LJUBLJANA;808;1;;Ljubljana;Zemljemerska ulica;12;;1;5;1;3;;;10,29;;;;1975;1220101 - Poslovni prostori javne uprave;;;;;-;;;;
484568;1730;MOSTE;LJUBLJANA;1465;285;1693;LJUBLJANA;PREGLOV TRG;2;;285;2;0;;;;56,41;;;;1985;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;56,7;56,4; bivalni prostor;;;;
497733;1723;VIČ;LJUBLJANA;10106;7;;LJUBLJANA;JEŽKOVA ULICA;6;;7;2;0;;;;79,2;;;;2017;2 - Stanovanje;pritličje;;79,2;61,8; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;0;;
479420;657;MARIBOR GRAD;MARIBOR;828;109;garsonjera;MARIBOR;DOMINKUŠEVA ULICA;3;;109;2;1;;;;20,41;;;;1957;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;;;44,9;0; bivalni prostor;;;;
483947;338;SREDIŠČE;SREDIŠČE OB DRAVI;101;2;DEDEGUSTACIJSKA DVORANA;Središče ob Dravi;Ljutomerska cesta;6;;2;15;1;;;;105,2;;;Degustacijska dvorana;1878;1220301 - Poslovni prostori;pritličje;;105,2;105,2; poslovni prostor;;;;
508670;1738;DRAVLJE;LJUBLJANA;1918;13;13;Ljubljana;Stegne;18;A;;13;0;;;;33,5;;;Ni določena za posamezen del, ampak za celotno stavbo št. 1918;1963;1271401 - Drug kmetijski del stavbe;pritličje;;33,5;33,5; kmetijski prostor;;;;
517830;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;4753;1;;LJUBLJANA;JURČKOVA CESTA;234;;;3;0;;;;60;;;;2000;1252002 - Skladišča;pritličje;;5779,4;5779,4; proizvodni in skladiščni prostor;;;;
480325;1095;VITANJE;VITANJE;525;1;;VITANJE;GRAJSKI TRG;2;;1;2;1;;;;72,4;;;;1964;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;100,3;72,4; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
512638;658;KOROŠKA VRATA;MARIBOR;2171;224;E-311;MARIBOR;KOROŠKA CESTA;57;;224;2;1;;;;37;;;;2001;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;37;34,8; bivalni prostor | klet;;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;507;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;13,1;;;;1996;1242003 - Pokrito parkirišče;klet;;13,1;13,1; garažni parkirni prostor;13,1;;;
494614;1730;MOSTE;LJUBLJANA;2096;1;Trgovina;LJUBLJANA;BRATISLAVSKA CESTA;9;;;8;1;2;;;1480;;;;1995;10 - Trgovski del stavbe;pritličje;;9349,2;7026,3; lokal, prodajalna;1480;;;
504561;2636;BEŽIGRAD;LJUBLJANA;3909;296;;;;;;296;3;0;;;;12,5;;;;2007;1242002 - garaža v garažni hiši;drugo;;12,5;12,5; garaža;12,5;;;
504996;2132;BITNJE;KRANJ;1191;1;;SREDNJE BITNJE;SREDNJE BITNJE;10;;;5;1;2;;;25;;;;1982;1 - Stanovanje v enostanovanjski stavbi;pritličje;;272,3;76,2; bivalni prostor | bivalni prostor | bivalni prostor | garaža | garaža | garaža | klet | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža | odprta terasa, balkon, loža;25;;;
489444;1904;KAPLJA VAS;KOMENDA;46;1;;KOMENDA;GLAVARJEVA CESTA;77;;;2;1;;;;108;;;;1752;1 - Stanovanje v enostanovanjski stavbi;drugo;;121,9;108; bivalni prostor;108;;;
512914;1723;VIČ;LJUBLJANA;5537;55;;LJUBLJANA;FAJFARJEVA ULICA;33;;55;4;0;;;;12,5;;;;2006;15 - Garaža;klet;;12,5;12,5; garaža;;;;
492179;2169;KRANJSKA GORA;KRANJSKA GORA;1024;3;;LOG;LOG;14;;2;14;0;;;;100;;;;1950;21 - Skladišče;pritličje;;126,1;126,1; proizvodni in skladiščni prostor;100;;;
504921;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3010;1;P2-P29;;;;;;5;1;2;;;357,92;;;;1995;1220301 - Poslovni prostori;pritličje;;444,9;341,6; poslovni prostor;357,92;;;
484012;2155;HRAŠE;RADOVLJICA;536;4;;;;;;4;15;1;;;;514;;;;1960;1251001 - Industrijski del stavbe;pritličje;;514;514; proizvodni in skladiščni prostor;;;;
496986;105;MURSKA SOBOTA;MURSKA SOBOTA;3572;36;;MURSKA SOBOTA;LENDAVSKA ULICA;15;;20;2;1;;;;53,78;;;;1950;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;53,8;46,5; bivalni prostor | klet;;;;
512933;400;PTUJ;PTUJ;729;16;;PTUJ;ORMOŠKA CESTA;30;;19;8;0;2;;;28,5;;;;1980;12 - Del stavbe za opravljanje storitev;nadstropje;;28,5;28,5; lokal, prodajalna;;;;
484597;1723;VIČ;LJUBLJANA;5542;4;5555;LJUBLJANA;CESTA V GORICE;29;;4;2;0;;;;51,86;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;2;52,7;49,1; bivalni prostor | klet;;;;
497700;2169;KRANJSKA GORA;KRANJSKA GORA;1332;6;;KRANJSKA GORA;VITRANŠKA ULICA;11;A;6;12;1;;;;50,4;;;;2006;2 - Stanovanje;pritličje;;50,4;42,1; bivalni prostor | odprta terasa, balkon, loža;42,1;;;
485434;997;GOTOVLJE;ŽALEC;1084;27;;ŽALEC;BEVKOVA ULICA;12;;27;2;0;;;;48,02;;;;1980;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;48;42,9; bivalni prostor | klet | odprta terasa, balkon, loža;48,02;;;
494298;680;TEZNO;MARIBOR;5140;12;;MARIBOR;V BOROVJU;7;;114;2;1;;;;19,22;;;;2008;2 - Stanovanje;pritličje;;19,2;19,2; bivalni prostor;;0;;
517643;661;LIMBUŠ;MARIBOR;1267;1;;;;;;1;14;0;;;;310,5;;;;1976;21 - Skladišče;pritličje;;325,5;325,5; proizvodni in skladiščni prostor;310,5;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;349;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
500415;1075;OSTROŽNO;CELJE;1925;23;1 SOBNO;CELJE;GORIŠKA ULICA;1;;23;2;0;;;;39,21;;;;1975;2 - Stanovanje;nadstropje;;40,8;35,8; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
505553;964;VELENJE;VELENJE;1446;21;GARAŽA;Velenje;Cesta Borisa Kraigherja;4;;21;4;0;;;;11,76;;;;1965;1242001 - Samostoječa garaža, vrstna garaža;klet;;11,6;11,6; garaža;;;;
495023;660;STUDENCI;MARIBOR;1008;3;;MARIBOR;KORČETOVA ULICA;3;;3;2;1;;;;73,9;;;;1928;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;73,9;56,2; bivalni prostor;56,2;;;
513428;1770;KAŠELJ;LJUBLJANA;3222;1;;;;;;1;11;0;;;;280;;;;1850;9 - Poslovni del stavbe;nadstropje;;1075;840,3; poslovni prostor;280;;;
495103;1735;STOŽICE;LJUBLJANA;3702;10;32-001-001;;;;;10;4;0;;;;11,5;;;;2010;26 - Športna dvorana;klet;;11093,3;11093,3; poslovni prostor;;1;;0
508722;889;MEŽICA;MEŽICA;1300;5;;MEŽICA;TRG 4. APRILA;9;;5;2;0;;;;46,8;;;;1973;2 - Stanovanje;nadstropje;;46,8;38,8; bivalni prostor | klet;38,8;;;
496071;1737;TABOR;LJUBLJANA;531;7;;LJUBLJANA;KOMENSKEGA ULICA;11;;7;5;1;2;;;22,8;;;V najemnino je vštet tudi sorazmerni del skupnih prostorov (hodnik, recepcija, toaletni prostori).;1950;1220301 - Poslovni prostori;pritličje;;41,9;41,9; poslovni prostor;;;;
485728;2636;BEŽIGRAD;LJUBLJANA;3626;439;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;11,9;;;;1996;1242003 - Pokrito parkirišče;klet;;11,9;11,9; garažni parkirni prostor;11,9;;;
494618;850;SLOVENJ GRADEC;SLOVENJ GRADEC;1291;73;;SLOVENJ GRADEC;RONKOVA ULICA;4;;73;5;0;3;;;30;;;;1993;9 - Poslovni del stavbe;nadstropje;;30;30; poslovni prostor;;;;
500629;2682;BRDO;LJUBLJANA;693;195;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;pritličje;;12,5;12,5; garaža;;;;
500667;657;MARIBOR-GRAD;MARIBOR;1368;123;9463252;MARIBOR;PARTIZANSKA CESTA;13;A;123;5;0;3;;;22;;;;1949;1220301 - Poslovni prostori;nadstropje;;133,5;130,5; poslovni prostor;22;;;
488646;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
494883;681;POBREŽJE;MARIBOR;1345;1;;MARIBOR;GERŠAKOVA ULICA;32;;;2;1;;;;10;;;;1935;1 - Stanovanje v enostanovanjski stavbi;pritličje;;149,7;100; bivalni prostor | klet | odprta terasa, balkon, loža;10;;;
485964;1723;VIČ;LJUBLJANA;10105;27;;LJUBLJANA;JEŽKOVA ULICA;8;;27;2;0;;;;62,9;;;;2017;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;62,9;48; bivalni prostor | odprta terasa, balkon, loža;48;;;
512753;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
480569;658;KOROŠKA VRATA;MARIBOR;2003;1;;MARIBOR;STROSSMAYERJEVA ULICA;17;;1;6;1;;;;124,74;;;;1880;1272101 - Cerkev, molilnica;nadstropje;;1007,5;1007,5; prostor za množično uporabo;;;;
485163;1770;KAŠELJ;LJUBLJANA;5256;66;7907;;;;;66;4;0;;;;12,5;;;;2014;1242003 - Pokrito parkirišče;klet;;12,5;12,5; garažni parkirni prostor;;;;
494677;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;847;5;;SLOVENSKE KONJICE;CELJSKA CESTA;1;A;5;8;1;2;;;31,2;;;;1880;1230104 - Prodajalna;pritličje;;31,2;31,2; lokal, prodajalna;31,2;;;
509332;2636;BEŽIGRAD;LJUBLJANA;2606;8;;LJUBLJANA;PARMOVA ULICA;53;;8;7;1;2;;;36;;;;1979;9 - Poslovni del stavbe;klet;;15,2;15,2; poslovni prostor;36;;;
512822;1738;DRAVLJE;LJUBLJANA;1394;114;;LJUBLJANA;CELOVŠKA CESTA;264;;114;2;1;;;;19,2;;;;1983;2 - Stanovanje;nadstropje;;19,2;19,2; bivalni prostor;19,2;;;
484553;1723;VIČ;LJUBLJANA;5539;11;5478;LJUBLJANA;CESTA V GORICE;23;;11;2;0;;;;65,73;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;66,6;62,7; bivalni prostor | klet;;;;
509396;959;ŠOŠTANJ;ŠOŠTANJ;647;6;9001548;ŠOŠTANJ;KOROŠKA CESTA;3;;6;2;0;;;;25,18;;;;1972;2 - Stanovanje;nadstropje;;26,2;26,2; bivalni prostor;;0;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;371;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
517602;1735;STOŽICE;LJUBLJANA;543;1;;LJUBLJANA;DUNAJSKA CESTA;211;;;8;0;3;;;10,91;;;;1980;10 - Trgovski del stavbe;pritličje;;3588,4;1756,5; lokal, prodajalna;10,91;;;
